Р098УР21,Парамонов Ф. Б.,8,27
Н897МА21,Худяков Б. А.,11,41
В061НУ21,Дубов Ж. Г.,15,14
В482ТА21,Фомин Е. Й.,3,22
У403КЕ21,Алексеев Е. Т.,1,82
М844АК21,Артамонов Е. Е.,24,72
М134СМ21,Борзилов Т. М.,11,61
Х553ОЕ21,Асланов Е. Г.,17,35
Х929ТС21,Анишин Ф. В.,2,89
С586УЕ21,Буров В. П.,19,8
В249РМ21,Парамонов М. Ж.,18,49
К333ТУ21,Краевcкий М. Л.,7,61
К707РУ21,Гачев В. Ж.,7,94
А854МХ21,Хорьков Ф. А.,6,87
М808КХ21,Кашканов Д. С.,18,27
Е195НР21,Дёмин Ш. Р.,3,34
К237РТ21,Бореев В. Л.,18,86
Р447ЕВ21,Гачев Т. Х.,11,42
К804УМ21,Парамонов З. В.,1,85
Х657ТА21,Колесников П. О.,4,91
В711ОЕ21,Климушин Д. К.,17,40
О810ЕА21,Семёнов И. Р.,2,12
Х384СМ21,Буров З. Ч.,10,33
Х282ЕХ21,Семёнов Т. Г.,4,73
С672ХН21,Чуприн А. И.,6,61
Р113ХВ21,Алексеев К. Т.,6,8
А352КХ21,Погодин Ш. Е.,19,27
Р997РХ21,Косарёв П. Ф.,1,71
О000ХМ21,Чиграков О. Ф.,11,92
А036ЕР21,Смирнитский П. У.,1,76
Е973РХ21,Караулин Б. Г.,6,78
Х022ЕУ21,Чендев В. У.,1,17
Х535МК21,Чукчов Ф. У.,3,23
Е958РО21,Ефимов Ц. Д.,2,26
Н131РО21,Алексеев С. Л.,14,19
У889МО21,Дубов З. М.,10,16
Р106ВА21,Коновалов Б. С.,8,34
У780ЕН21,Косарёв Б. Т.,3,77
О878УК21,Папанов Т. Е.,9,87
У361УМ21,Алексеев В. И.,21,95
Е277СВ21,Парамонов Й. С.,9,18
Т694ОХ21,Косарёв О. Ш.,11,75
Х868ТЕ21,Погодин Ч. П.,24,50
С715ТУ21,Алексеев Ч. Ч.,9,80
С394ХР21,Ковалёв Ф. И.,12,1
Т491ТХ21,Сагадеев П. У.,7,36
Н180РТ21,Асланов В. Т.,21,20
О671ОТ21,Сигаев Б. С.,12,100
С373РТ21,Кашканов В. Г.,8,46
Р960ЕК21,Капица Ч. П.,23,93
Р635ТО21,Ильюшин У. З.,1,26
Х526ХВ21,Анишин Ц. Ц.,3,27
Н935АК21,Дубов Б. Й.,2,94
Е362АН21,Кашканов У. С.,10,81
Т448НУ21,Дёмин Ж. Г.,22,88
Е484МУ21,Дубов В. А.,15,74
С480ОВ21,Косарёв И. У.,7,59
Р303ТТ21,Дементьев С. Г.,4,40
Н174РМ21,Гачев Н. И.,8,43
Н688КТ21,Кашканов З. Л.,14,96
Х312ТТ21,Погодин Х. Н.,4,33
М706УР21,Караулин Ш. Л.,1,38
У194МК21,Фомин Ц. В.,17,78
Р138НА21,Сагадеев Б. Й.,20,94
М317АВ21,Крутин З. Л.,18,86
Н694НХ21,Бореев Л. А.,18,25
Е658ХН21,Сопов Х. С.,22,86
В274СО21,Буров Ч. Т.,24,66
Н814ОК21,Гачев М. О.,24,20
К922АХ21,Крюков А. А.,4,56
Х059ТС21,Чуприн Р. Г.,10,64
М928ТМ21,Гачев З. В.,3,52
К589НА21,Фомин Х. С.,17,85
В895СК21,Чуприн Н. Ж.,10,62
Х895УЕ21,Караулин П. Ф.,21,33
А906ХС21,Хорьков З. Ф.,18,83
Х923АН21,Чендев Ц. З.,14,28
М542ХА21,Энговатов Д. Ш.,22,67
М293СР21,Алексеев Е. Ц.,8,90
Т189ЕУ21,Сагадеев Ж. В.,24,19
М774РО21,Буров З. Н.,4,20
Р584АО21,Асланов М. С.,18,31
Т274ВХ21,Дёгтин Д. З.,21,27
К409РН21,Караулин Е. Г.,8,33
О152ОТ21,Алексеев И. Е.,21,97
Х608УУ21,Коновалов Д. В.,13,90
Р714НЕ21,Мурогов А. З.,16,5
В196СЕ21,Голованов О. Б.,2,25
К699УХ21,Караулин Д. Ф.,6,26
У296ММ21,Чукчов Р. Е.,21,11
Н807АВ21,Худяков Д. Р.,21,85
М621ТВ21,Ильюшин Ф. К.,11,42
С534РУ21,Борзилов И. У.,9,16
А125ЕУ21,Чендев Й. З.,20,87
К143ХН21,Мамыкин Е. Н.,17,100
Н168КК21,Анишин З. О.,17,36
А545КВ21,Чендев У. М.,12,32
В516ММ21,Артамонов И. Ш.,8,98
М354КК21,Артамонов Ж. Д.,8,3
Х368РО21,Климушин У. Т.,20,2
М185АХ21,Голованов З. М.,19,38
В850УХ21,Хорьков К. М.,5,1
Н598МВ21,Крутин Т. С.,17,19
О739ОС21,Краевcкий У. Ч.,15,40
К857ЕУ21,Добрынин П. Д.,18,59
А701ОК21,Закрятин Ч. Д.,8,68
У209МК21,Фомин Й. М.,14,47
С822ТК21,Папанов К. Х.,7,5
В827КЕ21,Коновалов Г. С.,22,51
Р690СВ21,Сигаев Ш. Р.,24,30
Е023ХН21,Борзилов Н. З.,13,30
Р146ТУ21,Чуприн Ш. Ф.,2,17
А847УН21,Чендев Е. Ш.,9,6
М438ХУ21,Сопов Т. Ж.,3,75
В134ХЕ21,Колесников У. Ш.,2,92
Е765РТ21,Чиграков Ц. А.,10,56
У282СА21,Климушин С. У.,18,56
О790КВ21,Ефимов З. Д.,14,42
Т611РС21,Крюков Б. М.,15,37
Х358ОН21,Ильюшин П. Д.,14,10
К875НМ21,Чукчов П. З.,12,1
Р586ТС21,Добрынин Ф. З.,13,8
Н925УО21,Дубов У. Б.,17,39
М244КО21,Мамыкин Ф. Ш.,4,49
Н202НУ21,Капица Б. Ж.,15,26
Р589НУ21,Папанов К. Ж.,24,54
У734ОР21,Ковалёв К. Л.,22,51
А574УЕ21,Гачев Е. Р.,20,18
А371ЕХ21,Тредиаковский Л. Н.,23,84
Р272ЕЕ21,Закрятин С. Ж.,4,31
Т547ТВ21,Мамыкин У. Ц.,24,32
Е275ОН21,Тредиаковский Е. М.,17,35
Т055НМ21,Сигаев В. И.,5,74
Н862СХ21,Дёгтин Е. Н.,6,63
Р988ЕМ21,Сопов К. А.,17,19
У974АМ21,Фомин Л. С.,3,99
Т483МН21,Чендев Ц. Ж.,18,60
Т426МК21,Парамонов Е. О.,20,36
Х594ЕХ21,Смирнитский Т. О.,20,82
А005КУ21,Анишин Д. И.,7,46
Х855УК21,Чуприн Й. О.,5,97
Т070МС21,Чукчов А. Ш.,17,41
М666ТО21,Крюков З. У.,21,18
В156МН21,Голованов Г. Й.,14,22
Х703КК21,Дементьев В. Ц.,6,65
Т905МВ21,Папанов Е. Р.,13,11
У078НМ21,Колесников М. Б.,11,60
У430РН21,Мурогов Г. Б.,12,55
С988СР21,Краевcкий С. У.,3,75
В362ВА21,Анишин Б. В.,15,88
В905ОН21,Ильюшин В. А.,6,19
Т179УМ21,Борзилов Б. Н.,24,65
С564ЕС21,Энговатов Ж. Ц.,12,46
У344УЕ21,Коновалов Ц. С.,15,81
У021ЕО21,Борзилов Б. Г.,22,64
В019ВН21,Чендев Й. Ш.,4,71
Н298АЕ21,Чуприн Л. Ч.,5,57
Е478ХВ21,Бореев И. Г.,12,59
В210КА21,Коновалов Л. Н.,9,82
В087УТ21,Мурогов О. Ж.,5,39
Х611УХ21,Погодин Т. К.,12,82
Х410СА21,Дёмин К. Р.,21,14
Р837СМ21,Хорьков З. С.,11,24
Н162УВ21,Фомин Г. Ч.,10,5
Т629АА21,Чукчов З. Х.,2,43
М991НН21,Анишин Ш. И.,11,21
М382ХЕ21,Сопов Р. Л.,8,31
К247УМ21,Чендев А. Б.,23,32
Т288ЕО21,Дёгтин Й. Л.,6,11
О410АХ21,Чендев Ч. Г.,6,22
Х160ВВ21,Дёмин П. Д.,15,61
А292КУ21,Добрынин Ш. Т.,3,82
К238ХУ21,Голованов Д. Т.,14,94
О779ХВ21,Худяков Ч. И.,6,36
В404СЕ21,Хорьков И. П.,21,15
В070ВА21,Голованов Ч. П.,21,24
В442АС21,Фомин Е. Д.,15,17
Х667НВ21,Бореев Й. В.,9,71
Е153ЕХ21,Краевcкий Т. А.,19,54
Х106ОТ21,Энговатов П. Б.,23,60
В932ОУ21,Климушин Ш. Е.,9,71
С795РХ21,Мурогов Г. Ц.,16,53
Т104СТ21,Закрятин О. А.,2,14
Р277МР21,Хорьков О. Ц.,24,10
М933ХА21,Энговатов Ц. Ц.,14,74
К469АО21,Асланов Е. Й.,14,15
А606ВА21,Дубов Р. Л.,2,80
Н848РХ21,Александров Ж. Ш.,20,38
Х637ЕМ21,Смирнитский О. З.,16,62
А237ВЕ21,Асланов Ф. З.,21,73
М320НТ21,Ефимов И. Й.,16,9
С762УТ21,Погодин Ж. К.,14,32
С917ЕА21,Крутин Ч. Ф.,15,38
Е594УА21,Климушин З. З.,2,48
Х758НР21,Краевcкий Б. Р.,21,67
Е372РУ21,Дёмин П. О.,5,76
Н907СА21,Смирнитский Н. Л.,16,41
К026УХ21,Дубов Л. М.,14,65
Н954МХ21,Пивоваров К. Ш.,18,43
О668ТХ21,Смирнитский Д. Н.,11,74
В154ТТ21,Бурый О. Е.,18,70
М988ЕН21,Смирнитский Ш. Х.,4,81
А559ТС21,Крутин Ш. К.,20,11
А164НВ21,Гачев Ш. Х.,18,40
Н448ЕН21,Чендев Т. Ж.,4,86
Р830ХВ21,Борзилов Ж. Т.,6,11
Х594УЕ21,Капица Х. Т.,20,62
Р208АР21,Климушин У. К.,3,90
Х528РУ21,Энговатов У. З.,21,1
У342УО21,Анишин З. Р.,15,8
К946ВО21,Худяков З. Й.,23,53
Н432МР21,Бореев И. У.,16,75
Н121КТ21,Дёмин К. К.,11,57
В443СК21,Асланов Г. В.,13,55
Х372ОА21,Чуприн Е. С.,12,0
Е543УЕ21,Косарёв У. В.,1,53
У593НХ21,Худяков О. П.,16,28
В578КВ21,Кашканов З. Ш.,14,99
В793МН21,Дубов Д. Х.,15,52
Х554УО21,Борзилов В. С.,1,60
Н144ОА21,Погодин М. Ц.,1,56
О193УР21,Анишин Ч. Б.,22,12
У974ВР21,Крюков Е. О.,15,88
А456ХМ21,Асланов С. Й.,20,98
А034УК21,Закрятин Г. Ф.,17,17
Н455УА21,Пивоваров Г. Д.,22,56
О453РР21,Чендев Д. Н.,1,72
Е305РУ21,Чукчов У. Б.,3,22
В199СР21,Ефимов Н. Ш.,24,8
М255УН21,Буров У. З.,24,71
А782СР21,Бореев Ц. Р.,22,17
К160ОН21,Папанов Т. Л.,2,69
М584ТС21,Дементьев Х. Т.,7,40
У419УТ21,Семёнов З. Ш.,18,88
У614МВ21,Семёнов Ж. Н.,17,98
М845КС21,Погодин Ж. Ж.,7,71
Е160НВ21,Бореев П. С.,18,84
А402КО21,Чиграков Ч. Б.,4,13
У505РУ21,Чукчов Е. Ч.,7,5
Р944ОВ21,Бурый Т. И.,15,71
Т347ММ21,Гачев И. С.,3,14
Х933УО21,Семёнов Р. Е.,22,62
Т148КЕ21,Голованов Х. Ч.,15,92
Р323РН21,Мамыкин З. С.,18,79
О051КТ21,Крюков Х. Х.,18,56
О662РМ21,Фомин У. К.,20,32
С521ОН21,Караулин Л. Ч.,19,97
В151НА21,Дёмин Г. Ш.,14,58
О272ТЕ21,Караулин Н. Ф.,13,4
Е834МО21,Ковалёв Й. Й.,17,36
О238ВЕ21,Дубов Л. М.,19,25
О942ТК21,Энговатов Ш. Б.,8,11
М695ЕМ21,Тредиаковский Т. Й.,2,64
Р329КН21,Крутин У. К.,19,15
О810УВ21,Смирнитский Б. Ч.,1,9
А965КУ21,Худяков Д. Ч.,20,35
Е638АР21,Дементьев В. И.,19,99
К710ЕХ21,Энговатов Ж. Й.,22,19
Е752ВС21,Сопов Ц. Р.,14,0
О807ХХ21,Закрятин О. М.,12,43
У634ОУ21,Парамонов Ц. Н.,15,9
Е163КН21,Бореев Х. Й.,17,83
Х426УО21,Кашканов Б. Ж.,4,86
В616ХТ21,Дёмин П. К.,8,81
О583РУ21,Смирнитский Е. З.,14,12
В508ТМ21,Погодин М. С.,20,45
В748ВН21,Голованов Ж. Ц.,24,69
Р796ЕК21,Борзилов К. Б.,5,87
Н184МЕ21,Дёгтин Н. Е.,4,20
О712УХ21,Капица К. Л.,1,21
Т113АВ21,Фомин Ч. Л.,12,2
М569АС21,Энговатов В. Х.,5,10
В017МК21,Борзилов Ш. К.,24,41
О176МУ21,Краевcкий В. З.,20,16
Т845ТК21,Алексеев Й. В.,13,74
В343ОТ21,Мамыкин Х. О.,3,77
А798КМ21,Худяков А. Ф.,3,94
С196ВХ21,Кашканов Н. И.,9,60
О806УУ21,Ковалёв Ц. У.,12,68
С612РУ21,Чуприн Д. Д.,11,28
Е469ЕМ21,Косарёв Ш. Л.,9,60
М815ВУ21,Папанов Ф. П.,17,64
Е617УК21,Дубов О. Г.,16,4
У135НС21,Мамыкин Ш. Ч.,15,51
Р277МК21,Энговатов Т. Л.,7,60
У966КН21,Мамыкин М. Ц.,18,67
В726РХ21,Дубов Д. Л.,2,3
О713РР21,Закрятин Т. О.,3,74
М749КН21,Голованов М. Х.,4,76
М401НУ21,Артамонов Н. С.,23,42
Х390ВН21,Артамонов С. Ф.,16,13
Х309АУ21,Дементьев Й. Х.,10,56
А911ЕЕ21,Колесников Н. С.,8,1
М564КУ21,Борзилов К. М.,19,47
Е816ХУ21,Дубов Ц. З.,7,86
М798ЕВ21,Артамонов Ж. Д.,9,17
К134ВМ21,Караулин Ц. В.,18,99
Е127ЕР21,Пивоваров З. Ш.,3,100
Р386УВ21,Караулин Й. Е.,8,19
Х149РР21,Парамонов А. И.,10,49
В778ХВ21,Артамонов Ф. Г.,5,24
О043РУ21,Дубов К. К.,23,26
С008МЕ21,Семёнов С. О.,23,39
М807КТ21,Чендев У. Е.,11,8
В181АС21,Закрятин Ф. Й.,22,11
Х441СР21,Закрятин Т. И.,8,68
У439ЕХ21,Дубов И. Г.,2,6
С550АВ21,Асланов Ш. Б.,1,45
К987МО21,Парамонов Ш. Х.,4,66
О149ТК21,Смирнитский Л. Й.,2,30
Н717МК21,Сигаев Г. М.,13,11
Х125АХ21,Асланов Ц. Н.,8,95
Е706МУ21,Мамыкин Ф. О.,3,67
С177ВМ21,Мамыкин А. Й.,23,39
О801СС21,Капица О. Ш.,10,85
Р992ХХ21,Голованов Л. Г.,11,94
У494РА21,Борзилов М. Р.,18,20
Р362ЕА21,Добрынин Т. Д.,23,67
Е673МВ21,Чендев Д. Р.,8,37
Н054НХ21,Дубов М. Г.,3,10
К449МВ21,Закрятин Б. И.,8,30
В847УМ21,Бореев У. Х.,23,63
С274ТТ21,Ильюшин Н. Л.,9,39
М966МХ21,Ковалёв Ч. Л.,4,52
Р069ОУ21,Дёгтин Б. О.,9,13
У464ЕТ21,Худяков О. О.,5,12
С826ХТ21,Климушин Н. М.,8,95
Р686СХ21,Папанов Н. Р.,10,20
Е506УС21,Асланов М. Х.,19,22
С134ХК21,Асланов Ц. Ф.,13,59
С799НК21,Папанов В. А.,24,97
В823ВУ21,Сагадеев Р. Б.,10,79
У561НЕ21,Сопов Ч. Б.,10,90
С656НХ21,Дёмин Т. З.,7,95
С768ЕА21,Бореев К. У.,20,28
К649КЕ21,Мамыкин Х. Е.,3,37
Е343ХЕ21,Анишин М. И.,2,40
О406ТЕ21,Буров К. Е.,13,15
С838ВХ21,Фомин Р. Ч.,9,13
С080ОА21,Ильюшин К. Д.,15,16
Е920АТ21,Энговатов Ч. Ч.,22,61
В390НВ21,Энговатов Ж. Ж.,14,57
Т758ЕО21,Мурогов Е. Ц.,1,66
У114РК21,Тредиаковский Т. Ч.,5,68
К006НН21,Климушин Р. М.,10,98
М358СО21,Чиграков Ф. К.,22,36
А234АН21,Кашканов Т. О.,12,86
С422ТА21,Бурый О. В.,18,26
С802ХМ21,Дементьев О. А.,23,22
А244ОВ21,Асланов Х. Ж.,9,60
К616ВО21,Косарёв И. Е.,6,16
Н942РЕ21,Кашканов Ш. М.,19,73
Т135СЕ21,Артамонов Д. О.,1,30
М817ОС21,Закрятин К. И.,4,43
Н344ВУ21,Фомин Д. З.,8,41
У258ТС21,Дёгтин З. Т.,23,73
В619НУ21,Тредиаковский Л. К.,16,37
К556ТМ21,Фомин Х. М.,21,83
А273ОМ21,Дубов У. У.,13,50
Р400УА21,Худяков Л. З.,3,27
В428ХН21,Дубов З. А.,10,65
В718ВА21,Энговатов З. Л.,9,89
М318АУ21,Погодин Й. Ф.,2,82
Н054СК21,Смирнитский Ц. Л.,12,3
К633ХХ21,Алексеев К. З.,9,24
Н942МС21,Добрынин Х. Н.,19,20
Т391СУ21,Хорьков Т. Ш.,11,0
М401ОМ21,Мамыкин Ж. В.,16,31
О016РА21,Семёнов У. А.,4,65
А002ТХ21,Смирнитский Е. О.,23,26
О930ХЕ21,Чукчов З. М.,10,28
Р170КВ21,Мамыкин Р. А.,5,89
У209ОО21,Артамонов П. Ш.,11,78
У413АА21,Крюков Ш. С.,3,75
С226ЕР21,Сигаев Ч. С.,18,32
М325АМ21,Дементьев Ц. А.,24,49
Р243ЕС21,Крюков Л. Х.,11,19
У720ОН21,Закрятин В. Ц.,2,23
Р844МХ21,Краевcкий Б. Ц.,7,11
У242МЕ21,Дубов Р. О.,10,23
О388ТС21,Смирнитский О. Е.,4,61
С889ЕВ21,Семёнов Н. А.,5,15
Х600ОЕ21,Караулин М. С.,15,45
А628КН21,Колесников Е. Е.,6,71
О747УМ21,Кашканов П. Г.,22,91
А636АЕ21,Ефимов И. И.,7,41
Е326КХ21,Голованов Е. О.,8,13
О210ХО21,Сигаев Р. Ч.,20,71
Н247ЕЕ21,Анишин П. Л.,12,37
С890ВХ21,Чуприн К. Е.,2,52
У401ВУ21,Голованов Д. Б.,13,3
С501ВМ21,Алексеев С. Ф.,10,64
Н497ВМ21,Ильюшин С. Л.,16,28
Х728РМ21,Коновалов Ф. Л.,13,83
Н188ВВ21,Косарёв Р. А.,13,59
А970РТ21,Колесников Р. Д.,12,79
У774ХО21,Капица Г. А.,24,89
Е423УХ21,Буров Ж. В.,12,50
Х180КА21,Чендев Ч. Е.,3,12
У980РВ21,Артамонов Ш. Ж.,20,2
Т225СН21,Ефимов Г. П.,14,99
У173НО21,Крутин Ф. Ш.,13,38
В064МА21,Фомин О. М.,12,34
В221ТЕ21,Косарёв Д. Д.,22,15
М944НЕ21,Тредиаковский М. Е.,12,83
У653РТ21,Пивоваров О. Ц.,2,33
Р865СО21,Буров К. Ш.,9,98
С406МН21,Чендев М. Д.,22,70
Р296АР21,Пивоваров Ф. О.,18,94
М459ЕТ21,Худяков Б. Й.,21,47
К964ВТ21,Фомин Е. Ш.,6,52
М211ЕС21,Чендев Й. Х.,14,24
Е187МН21,Мурогов Ч. Ч.,14,64
В170ХЕ21,Артамонов Е. В.,9,6
Н777ТС21,Дёмин О. Ч.,18,76
О588ВН21,Крутин Н. С.,6,23
Р703ММ21,Хорьков Т. У.,9,71
К087ТЕ21,Крутин Ф. У.,19,96
Р754ЕЕ21,Тредиаковский М. Л.,18,28
О909ЕК21,Мамыкин О. Ц.,15,19
А187КЕ21,Кашканов Р. Ч.,2,80
О764РА21,Коновалов Е. С.,9,34
В799ВР21,Дементьев К. П.,21,71
Х889ОА21,Крутин У. Д.,14,61
К972ЕУ21,Капица С. З.,6,2
Р543АЕ21,Ильюшин Ч. Ч.,12,46
Х856МУ21,Караулин Ш. Д.,2,77
К164СК21,Закрятин Ф. Д.,18,29
А651ХМ21,Алексеев Ч. Ч.,24,89
Н926УМ21,Артамонов Е. П.,10,76
Х855ВС21,Тредиаковский Ц. Д.,4,28
У673СВ21,Ильюшин Б. С.,22,64
Х529ТХ21,Семёнов Е. С.,16,45
С684ОХ21,Ефимов С. Й.,8,80
О426ТВ21,Капица А. Ц.,11,64
М975УМ21,Коновалов З. Ц.,5,31
Н465МК21,Пивоваров У. О.,22,31
В205УА21,Чендев Е. Р.,2,10
Т432АН21,Сигаев Ж. С.,15,61
М795ЕУ21,Сопов З. В.,22,71
Т324АС21,Караулин О. Ч.,18,44
О548УУ21,Папанов Й. Д.,11,17
Т392ОМ21,Чуприн О. Р.,3,58
Р267КМ21,Закрятин В. В.,11,16
Р328ХЕ21,Смирнитский Й. О.,15,2
Х699ОС21,Папанов З. Ч.,11,82
Е298СН21,Коновалов З. М.,17,84
А670УТ21,Борзилов Е. Р.,4,34
Е828АР21,Анишин А. В.,12,81
М387ВС21,Косарёв Б. Е.,17,25
Р668УО21,Дёмин Н. М.,2,4
Н226ЕО21,Анишин Ж. Ч.,8,58
А035НК21,Хорьков О. Р.,19,9
Е344КУ21,Тредиаковский Ч. И.,9,9
М963ВР21,Хорьков Н. Б.,13,91
Н685УУ21,Голованов В. Й.,13,33
Х601КЕ21,Борзилов Г. К.,23,13
С921КО21,Капица Г. Ч.,16,74
Т026КХ21,Мамыкин А. Х.,19,69
Е230МЕ21,Чендев Х. Х.,1,100
Т606ТС21,Чиграков У. Б.,4,33
Р957АК21,Александров Д. Ш.,13,5
О432АО21,Бореев Т. Л.,18,15
У891АХ21,Дёгтин Д. Ц.,15,19
А185ХВ21,Ильюшин Д. Д.,6,3
К792МХ21,Климушин Р. Ф.,23,91
Е273СС21,Климушин Ш. Н.,13,0
К793КК21,Артамонов Б. З.,12,96
К016ВА21,Хорьков С. Ф.,5,44
О038УТ21,Краевcкий Х. З.,21,99
В644ВА21,Смирнитский Ц. Н.,6,46
М455ОМ21,Дёмин З. У.,1,46
Н475АН21,Александров Д. И.,14,60
К402УН21,Закрятин К. З.,20,100
А824КХ21,Александров Х. В.,11,61
М949СВ21,Голованов М. Х.,8,51
М099ЕО21,Крутин И. М.,18,13
С683ТХ21,Капица С. З.,16,39
Н310ОР21,Парамонов Б. Т.,22,52
С056АВ21,Бореев Ш. Р.,6,3
А156НУ21,Худяков Ц. Ч.,8,59
Х808АН21,Кашканов К. К.,16,0
Е460ОУ21,Артамонов Е. Й.,7,33
Н494АУ21,Энговатов Б. Б.,7,76
Х444УЕ21,Капица А. Р.,7,4
Р958ВМ21,Караулин Р. В.,2,92
М074СО21,Тредиаковский З. Ж.,5,67
Р371ХВ21,Парамонов М. О.,2,20
Х158ВН21,Чиграков Г. Е.,14,97
К773ХР21,Бореев Г. П.,7,89
М183СР21,Папанов К. У.,17,7
Т134КХ21,Тредиаковский В. Л.,16,45
Е324ОР21,Пивоваров Е. Х.,10,63
У647ОХ21,Ефимов Х. Е.,11,35
М612СЕ21,Борзилов Ж. С.,13,37
С229НУ21,Смирнитский Е. М.,4,48
С101ТС21,Косарёв З. Ж.,11,71
М125РМ21,Сопов М. С.,10,17
Н774ОЕ21,Мурогов Р. Ч.,21,36
О778МУ21,Погодин М. Р.,10,100
Т689СА21,Капица Ж. И.,24,98
Т547ТС21,Ильюшин Ш. М.,5,17
О412ВО21,Ефимов К. Н.,20,19
М101ММ21,Голованов У. У.,14,26
М005ХР21,Энговатов О. Б.,22,18
О491УН21,Добрынин И. Ч.,6,50
Р738ЕР21,Хорьков Ш. Д.,4,83
Р136МВ21,Папанов Н. И.,1,20
М086МВ21,Мамыкин Е. Г.,18,51
А044СУ21,Гачев Й. З.,2,96
М237МК21,Алексеев С. Ш.,9,13
К059СР21,Худяков Ш. Ж.,2,75
Т497ЕХ21,Коновалов Р. И.,14,38
С736РМ21,Мамыкин Ж. С.,11,9
У043ВА21,Анишин О. Е.,20,94
Т105ВК21,Мамыкин Х. Ф.,1,75
Т779АУ21,Дементьев Ш. М.,8,92
О169КМ21,Чуприн Р. Е.,19,26
Т195ТН21,Закрятин И. К.,22,55
С845КТ21,Климушин Ж. Н.,17,44
А072РВ21,Чиграков Т. Д.,20,45
В994КМ21,Асланов Ц. Ф.,1,33
Р962РТ21,Караулин Т. Ф.,8,99
К442ВО21,Дубов В. Х.,6,57
Р426ВК21,Дубов Л. И.,4,88
В900РС21,Фомин Ф. Ж.,6,95
Н028КТ21,Буров О. Ч.,16,47
А280ОМ21,Артамонов С. У.,15,2
А506ОС21,Коновалов Н. Т.,8,91
У618ТВ21,Косарёв А. И.,12,50
Н234СР21,Сагадеев Ш. Д.,14,32
К589СК21,Колесников Н. П.,17,22
М683НА21,Сагадеев Н. А.,11,3
К826НХ21,Сигаев З. Й.,14,54
С362КС21,Парамонов Л. Г.,19,71
О441ОА21,Хорьков П. О.,13,100
В400УС21,Анишин К. С.,19,1
Н719ХТ21,Смирнитский Г. К.,21,100
О721РТ21,Тредиаковский В. У.,19,66
Т053РО21,Чендев И. Б.,4,90
Е177ВХ21,Краевcкий Н. К.,24,16
К870ХА21,Коновалов Й. Н.,21,64
У197АХ21,Закрятин И. Ф.,9,61
А236ОХ21,Бореев Ф. А.,11,77
С081АН21,Погодин П. Ф.,4,60
В838ТР21,Дёгтин Ф. О.,21,13
К293РС21,Парамонов В. Ч.,1,1
К113АХ21,Капица Ф. Е.,15,10
С899ТС21,Ефимов И. Ч.,7,83
Е517НУ21,Пивоваров П. Ч.,9,31
Н693ОТ21,Закрятин Р. Ч.,4,28
М843КА21,Ковалёв Ф. Й.,16,97
Х960РТ21,Дубов А. О.,4,65
В909КА21,Мурогов Б. Р.,6,7
У590ВА21,Александров Ж. Л.,17,41
М019ТН21,Семёнов Е. Ш.,17,36
У404ХХ21,Пивоваров Д. Е.,18,21
Х444ХО21,Папанов Л. Е.,1,43
С516ВМ21,Ковалёв К. Ч.,24,45
О288ЕТ21,Бореев Ц. Л.,8,51
Е582СО21,Артамонов Н. Ж.,3,72
О150УО21,Крутин Ч. П.,15,85
А699ХУ21,Папанов Е. А.,15,33
У241УК21,Закрятин Т. З.,23,67
Х409РН21,Асланов Ч. Т.,24,26
В751ЕО21,Дементьев Р. Ф.,10,12
А781НР21,Закрятин П. З.,14,58
А608ЕН21,Папанов С. Г.,1,29
Х000ЕУ21,Артамонов О. З.,2,10
В678КС21,Чиграков И. Д.,24,34
К421УТ21,Ефимов Н. Ц.,13,43
Р479АУ21,Тредиаковский К. Й.,6,93
Р527СЕ21,Фомин А. Ш.,1,97
В990КХ21,Ефимов М. З.,13,3
М861МХ21,Мамыкин Л. П.,24,30
Р951ХМ21,Гачев Л. Ж.,24,32
В617АК21,Семёнов М. Ф.,9,28
О291ТО21,Караулин Й. Т.,18,23
У630ВЕ21,Дёмин Ч. Л.,14,96
О071РТ21,Чиграков Б. Ш.,12,48
О566НР21,Сигаев Г. В.,14,16
К155АХ21,Краевcкий Н. Й.,17,92
Е815НТ21,Погодин Д. М.,2,88
А951ХК21,Семёнов В. А.,23,95
Т609ВО21,Дёгтин Р. К.,15,35
Р489ХВ21,Закрятин З. Ш.,14,31
М914ЕО21,Косарёв Л. К.,24,33
В207СО21,Хорьков Й. Г.,11,16
Е976ОА21,Александров Л. Н.,22,72
Р713РХ21,Дёмин К. Р.,9,44
У597ЕС21,Погодин Ф. О.,1,94
Е222ВС21,Крутин Ж. В.,17,80
У404РС21,Пивоваров Б. М.,4,50
Е454РЕ21,Мамыкин Ц. М.,18,97
О321КЕ21,Краевcкий В. В.,10,48
Е717ХХ21,Дементьев А. У.,10,51
С427ЕЕ21,Асланов Ж. У.,19,61
Р137ХМ21,Худяков Б. Ч.,1,4
У322ТС21,Бурый П. Х.,5,60
Р673ЕО21,Ефимов Й. В.,23,17
О024ТХ21,Чуприн Л. С.,14,97
Х236ХТ21,Климушин Ц. Ж.,17,21
К328СК21,Ильюшин Г. Е.,15,7
А898АМ21,Крутин М. С.,12,26
Е439ХН21,Чендев Р. У.,23,85
У682ОМ21,Краевcкий В. Х.,24,41
Е682ТЕ21,Коновалов Т. Г.,2,15
М314СК21,Косарёв Д. Д.,5,43
М931УО21,Косарёв Ф. М.,18,64
У037АУ21,Александров Л. Х.,8,3
Х036ОО21,Сагадеев С. К.,18,55
